Tray,ID,POS,plant id,Density,Final_Density,age_number,age,F_LF,yield,flower_number_1,D2Flowering,flower_node,pollen_avg,ff_height,ff_node,,auxnode,main_node_number,total_node_number,prop_early_growth,lowervolume,midrvolume,upvolume,Huber_Volume,Smalian_Volume,Newton_Volume,final_height,veg_weight,repro_weight,total_weight,leaf_area,flower_area,corolla,petal
6,MB,C4,n1,HIGH,6,15,2.M,F,0.03528,15,,,,10.2,3,0,0,10,10,74.15779495,0.045129333,0.008822998,0.000962112,0.124012145,0.139034286,0.129019525,25.3,0.07,0.084,0.154,,,,
6,MB,C4,n5,HIGH,6,15,2.M,,0.0147,12,,,,9.2,3,0,0,8,8,60.86116478,0.033943309,0.01162137,0.002280794,0.070817722,0.088369,0.076668148,19.5,0.049,0.035,0.084,,,,
6,MB,C4,n2,HIGH,6,15,2.M,,0.01092,9,,,,10.3,3,0,0,7,7,76.2206968,0.049456088,0.004320943,0.002010618,0.02974803,0.091725435,0.050407165,17.9,0.042,0.026,0.068,,,,
6,MB,C4,n3,HIGH,6,15,2.M,,0.01092,8,,,,6.1,3,0,0,7,7,63.11629658,0.020546941,0.004985703,0.001321039,0.025260897,0.04133547,0.030619088,15.2,0.029,0.026,0.055,,,,
6,MB,C4,n4,HIGH,6,15,2.M,,0.00756,9,,,,6.3,3,0,0,7,7,42.69230769,0.01290251,0.00950331,0.002389179,0.03635016,0.042040011,0.038246777,15.3,0.027,0.018,0.045,,,,
6,MB,C4,n6,HIGH,6,15,2.M,LF,0.00252,3,,,,6.3,3,0,0,4,4,53.40990668,0.005609623,0.002868115,0.000113097,0.007019333,0.008940337,0.007659668,9.3,0.013,0.006,0.019,,,,
6,MB,D1,none,LOW,1,15,2.M,,0.05208,33,,,,8.2,3,2.397895273,10,12,22,64.72938612,0.073897737,0.02007099,0.005387827,0.195235996,0.281408081,0.223960024,32.1,0.213,0.124,0.337,,,,
6,MB,D2,none,LOW,1,15,2.M,,0.03192,19,,,,8.1,3,1.609437912,4,10,14,76.41831852,0.067962959,0.010305986,0.00159043,0.135523716,0.192782021,0.154609818,26.3,0.113,0.076,0.189,,,,
6,MB,D3,none,LOW,1,15,2.M,,0.0105,8,,,,9.5,3,0,0,7,7,64.47453256,0.039269875,0.010775654,0.003309272,0.062729698,0.081990276,0.069149891,16.3,0.05,0.025,0.075,,,,
6,SJER,A6,n3,Interrmediate,3,15,2.M,F,0.01344,11,,,,20.1,3,1.609437912,4,6,10,77.79692043,0.192932896,0.021774989,0.001271087,0.123845248,0.322220634,0.189970377,27.3,0.085,0.032,0.117,,,,
6,SJER,A6,n1,Interrmediate,3,15,2.M,,0.0105,6,,,,12.2,3,0,0,6,6,75.42835858,0.143138694,0.018063514,0.003337939,0.078275228,0.178677931,0.111742796,18.2,0.04,0.025,0.065,,,,
6,SJER,A6,n2,Interrmediate,3,15,2.M,LF,0.0042,4,,,,8.3,3,0,0,5,5,53.70109044,0.029917833,0.015196813,0.000652116,0.039453265,0.045814985,0.041573839,13.5,0.017,0.01,0.027,,,,
6,SJER,B1,n1,HIGH,5,15,2.M,F,0.00504,6,,,,16,4,0,0,6,6,81.32208855,0.162735304,0.011689856,0.001976688,0.059033775,0.213384647,0.110484065,20.2,0.059,0.012,0.071,,,,
6,SJER,B1,n2,HIGH,5,15,2.M,,0.00168,2,,,,11.4,4,0,0,5,5,47.17334332,0.016625294,0.008443023,0.001477804,0.024347323,0.038176602,0.028957082,12.4,0.009,0.004,0.013,,,,
6,SJER,B1,n3,HIGH,5,15,2.M,,0,1,,,,10.1,4,0,0,4,4,29.18350849,0.008619266,0.012444388,0.0068899,0.054647094,0.034907031,0.048067073,10.1,0.01,0,0.01,,,,
6,SJER,B1,n4,HIGH,5,15,2.M,,0,1,,,,5.2,3,0,0,3,3,,,,,0,,,5.2,0.005,0,0.005,,,,
6,SJER,B1,n5,HIGH,5,15,2.M,LF,0,1,,,,3.5,3,0,0,3,3,,,,,0,,,3.5,0.002,0,0.002,,,,
6,SJER,B2,n3,Interrmediate,3,15,2.M,F,0.05082,25,,,,13.3,3,1.945910149,6,10,16,83.12514195,0.210417415,0.018819381,0.001271087,0.227280214,0.427198513,0.293919647,31.4,0.202,0.121,0.323,,,,
6,SJER,B2,n1,Interrmediate,3,15,2.M,,0.01092,8,,,,12.4,3,0,0,6,6,73.43429563,0.097250275,0.013273218,0.002895289,0.073334528,0.173512097,0.106727051,22.1,0.052,0.026,0.078,,,,
6,SJER,B2,n2,Interrmediate,3,15,2.M,LF,0.00924,8,,,,14.2,3,0,0,7,7,80.3677024,0.067514733,0.006183592,0.001329521,0.046262426,0.121692709,0.071405854,20.2,0.047,0.022,0.069,,,,
6,SJER,B6,n1,Interrmediate,2,15,2.M,F,0.05964,40,,,,14.2,3,2.772588722,15,10,25,80.09215242,0.400801382,0.039391769,0.002513272,0.352693743,0.844980307,0.516789264,38.5,0.32,0.142,0.462,,,,
6,SJER,B6,n2,Interrmediate,2,15,2.M,LF,0.01092,11,,,,9,3,1.609437912,4,6,10,70.16411379,0.060944725,0.011632051,0.000796629,0.066028996,0.114307773,0.082121922,19.3,0.06,0.026,0.086,,,,
6,SJER,B7,none,LOW,1,15,2.M,,0.00294,5,,,,9,4,0,0,6,6,68,0.035136485,0.010887494,0.000565486,0.050808307,0.049717547,0.05044472,11.2,0.026,0.007,0.033,,,,
6,SJER,C5,none,LOW,1,15,2.M,,0.01218,7,,,,8,2,0,0,6,6,75.74041107,0.114680601,0.015020727,0.001125946,0.072011133,0.162329097,0.102117121,16.3,0.047,0.029,0.076,,,,
6,SJER,D8,n1,Interrmediate,2,15,2.M,F,0.00672,7,,,,8.5,3,0,0,7,7,78.31393378,0.068579339,0.00754767,0.001188228,0.042870765,0.09790349,0.061215007,14.2,0.055,0.016,0.071,,,,
6,SJER,D8,n2,Interrmediate,2,15,2.M,LF,0.00252,3,,,,8,2,0,0,3,3,,,,,0,,,9.3,0.03,0.006,0.036,,,,
6,SJER,D9,none,LOW,1,15,2.M,,0.01932,15,,,,12.4,3,1.609437912,4,7,11,82.20556985,0.202043507,0.017834021,0.001976688,0.131377288,0.282585274,0.18177995,22.1,0.095,0.046,0.141,,,,
7,BS,A5,n3,Interrmediate,3,15,2.M,F,0.00966,6,,,,10.5,3,0,0,5,5,74.59427208,0.065296613,0.010463458,0.000907291,0.055247059,0.099178268,0.069890796,13.2,0.049,0.023,0.072,,,,
7,BS,A5,n2,Interrmediate,3,15,2.M,,0.00084,2,,,,7.5,3,0,0,3,3,,,,,0,,,7.5,0.007,0.002,0.009,,,,
7,BS,A5,n1,Interrmediate,3,15,2.M,LF,0,1,,,,5.5,3,0,0,3,3,,,,,0,,,5.5,0.008,0,0.008,,,,
7,BS,C5,none,LOW,1,15,2.M,,0.00672,4,,,,6.3,3,0,0,4,4,74.45581395,0.027345499,0.004698483,0.000314159,0.01838537,0.028164747,0.021645162,9,0.019,0.016,0.035,,,,
7,IS,D7,none,LOW,1,15,2.M,,0.00294,6,,,,3.4,2,0,0,4,4,79.36507937,0.008552979,0.000998711,4.75E-05,0.00417643,0.008087317,0.005480059,4.6,0.012,0.007,0.019,,,,
7,MB,A1,n1,Interrmediate,3,15,2.M,F,0.01302,7,,,,8,3,0,0,6,6,53.1540439,0.047289726,0.025677158,0.006927206,0.086747154,0.085627962,0.08637409,12.5,0.046,0.031,0.077,,,,
7,MB,A1,n2,Interrmediate,3,15,2.M,,0.00882,8,,,,4.8,2,0,0,5,5,60.43956044,0.010263575,0.002867015,0.000848229,0.010154012,0.017544209,0.012617411,8.5,0.02,0.021,0.041,,,,
7,MB,A1,n3,Interrmediate,3,15,2.M,LF,0.0063,8,,,,5,2,0,0,6,6,56.76424051,0.018483545,0.013300235,0.00045396,0.074259648,0.041465846,0.063328381,13.4,0.032,0.015,0.047,,,,
7,MB,A2,none,LOW,1,15,2.M,,0.02142,6,,,,8.5,2,0,0,6,6,66.02101793,0.179168648,0.045443728,0.008461559,0.202911528,0.272737764,0.22618694,19.2,0.089,0.051,0.14,,,,
7,MB,A3,n1,Interrmediate,2,15,2.M,F,0.00756,6,,,,3.6,2,0,0,5,5,50.61295972,0.01929329,0.009291252,0.003926988,0.034510366,0.039717552,0.036246095,10.4,0.025,0.018,0.043,,,,
7,MB,A3,n2,Interrmediate,2,15,2.M,LF,0.00084,3,,,,4.3,2,0,0,3,3,,,,,0,,,5.5,0.008,0.002,0.01,,,,
7,MB,A9,none,LOW,1,15,2.M,,0.00378,4,,,,6.2,2,0,0,3,3,,,,,0,,,8,0.014,0.009,0.023,,,,
7,MB,B9,none,LOW,1,15,2.M,,0.01512,8,,,,6,2,0,0,5,5,64.60567823,0.023162315,0.006842383,0.000940828,0.039001583,0.046133071,0.041378746,11.4,0.038,0.036,0.074,,,,
7,MB,D1,n6,HIGH,6,15,2.M,F,0.01806,8,,,,5.5,2,0,0,7,7,67.85529716,0.052076959,0.013273218,0.002042819,0.064043276,0.097027457,0.075038003,19.3,0.056,0.043,0.099,,,,
7,MB,D1,n5,HIGH,6,15,2.M,,0.01302,7,,,,6.5,2,0,0,6,6,63.52583587,0.038985168,0.011545343,0.004241147,0.058881251,0.075854672,0.064539058,15.3,0.047,0.031,0.078,,,,
7,MB,D1,n2,HIGH,6,15,2.M,,0.00756,7,,,,6.3,2,0,0,5,5,60.20455602,0.015052928,0.005496526,0.001045521,0.027711651,0.030885757,0.028769686,12.1,0.027,0.018,0.045,,,,
7,MB,D1,n4,HIGH,6,15,2.M,,0.00504,6,,,,6.5,3,0,0,5,5,58.75952122,0.015904299,0.005939569,0.001633627,0.021857612,0.026102686,0.023272637,9.2,0.019,0.012,0.031,,,,
7,MB,D1,n1,HIGH,6,15,2.M,,0.00504,5,,,,5,2,0,0,4,4,65.78947368,0.013273218,0.002775909,0.001413716,0.018043408,0.020930843,0.019005886,10.4,0.016,0.012,0.028,,,,
7,MB,D1,n3,HIGH,6,15,2.M,LF,0.00042,3,,,,4.8,2,0,0,3,3,,,,,0,,,6.5,0.002,0.001,0.003,,,,
7,SJER,B7,none,LOW,1,15,2.M,,0.00084,3,,,,5,2,0,0,3,3,,,,,0,,,6.1,0.004,0.002,0.006,,,,
7,SJER,C2,none,LOW,1,15,2.M,,0.04662,16,,,,7.3,2,1.609437912,4,7,11,77.62412151,0.287744511,0.036354087,0.004645626,0.244091726,0.461614828,0.316599426,23.5,0.152,0.111,0.263,,,,
8,BS,A7,none,LOW,1,15,2.M,,0.0147,13,,4,7.5,11,3,0,0,9,9,78.1375866,0.036949025,0.005641118,0.000415632,0.067693411,0.078908887,0.071431903,20.4,0.06,0.035,0.095,,4.347018,20.825,20.855
8,BS,C6,brown,Interrmediate,2,15,2.M,F,0.01344,13,28,3,10,7.2,3,0,0,10,10,81.29584352,0.069464482,0.005288474,0.001443168,0.064519384,0.135923326,0.088320698,18.3,0.053,0.032,0.085,,4.673314,22.74,20.46
8,BS,C6,none,Interrmediate,2,15,2.M,LF,0.0105,11,28,4,11,10,3,0,0,8,8,75.88652482,0.042262475,0.004276489,0.001814582,0.043240059,0.092147783,0.059542634,18.2,0.044,0.025,0.069,,3.915887,19.985,19.595
8,BS,D6,blue,Interrmediate,2,15,2.M,F,0.01512,14,26,3,8,10.3,3,0,0,10,10,86.2283737,0.156772567,0.007696896,0.000706308,0.09428697,0.309925118,0.166166353,24.5,0.086,0.036,0.122,,5.639215,23.96,23.555
8,BS,D6,none,Interrmediate,2,15,2.M,LF,0.00588,10,28,3,5,7.3,3,0,0,8,8,73.61268403,0.042474297,0.006157516,0.001056831,0.044087817,0.081940639,0.056705425,17.9,0.038,0.014,0.052,,3.536391,20.86,16.97
8,BS,D7,brown,Interrmediate,3,15,2.M,F,0.00924,10,32,4,7.5,9.8,4,1.098612289,2,7,9,65.73426573,0.027759089,0.005844928,0.002150418,0.047636165,0.065322099,0.053531476,16.3,0.035,0.022,0.057,,4.1739855,21.165,19.72
8,BS,D7,tan,Interrmediate,3,15,2.M,,0.00798,7,,4,9.5,8.4,3,0,0,6,6,76.47605765,0.040697335,0.004968189,0.001397772,0.04149899,0.069112938,0.050703639,14.2,0.028,0.019,0.047,,3.5236185,18.745,18.78
8,BS,D7,none,Interrmediate,3,15,2.M,LF,0.00126,6,34,3,4.5,6.8,3,0,0,5,5,84.1889117,0.021124051,0.001425025,0.00012315,0.010280539,0.027446501,0.016002526,10.1,0.016,0.003,0.019,,3.3023305,18.425,17.915
8,IS,A3,none,Interrmediate,2,15,2.M,F,0.00714,6,28,3,7,5,3,0,0,6,6,72.27304715,0.012744331,0.001526813,0.000603814,0.006921551,0.019231872,0.011024991,6.8,0.037,0.017,0.054,,3.60262,19.3,18.61
8,IS,A3,blue,Interrmediate,2,15,2.M,LF,0.0063,11,26,4,14.5,4.6,3,1.609437912,4,7,11,76.37149028,0.009442363,0.001397772,5.70E-05,0.008924236,0.015465851,0.011104775,8.3,0.041,0.015,0.056,,4.7720475,20.625,23.105
8,IS,B1,none,LOW,1,15,2.M,,0.0084,6,,,,4.5,3,0,0,6,6,62.97029703,0.005294836,0.001814582,0.000109956,0.00975338,0.009824302,0.009777021,8.6,0.014,0.02,0.034,,,,
8,IS,B4,tan,Interrmediate,4,15,2.M,F,0.00714,5,34,3,1.5,5.5,3,0,0,5,5,70.89715536,0.002061197,0.000300415,0.000101788,0.001325358,0.002385645,0.001678787,7.5,0.014,0.017,0.031,,2.4205415,15.595,15.495
8,IS,B4,none,Interrmediate,4,15,2.M,,0.00546,7,,4,3,3.2,3,0,0,6,6,73.21029083,0.007916257,0.000848229,0.000158886,0.005654862,0.019534407,0.010281377,8,0.021,0.013,0.034,,3.097276,17.42,17.78
8,IS,B4,brown,Interrmediate,4,15,2.M,,0.00462,5,34,3,7.5,3.5,3,0,0,5,5,69.92936428,0.001796126,0.00017106,7.85E-05,5.23E-04,0.002568053,0.001204473,5.5,0.009,0.011,0.02,,2.5267405,15.445,16.19
8,IS,B4,red,Interrmediate,4,15,2.M,LF,0.00378,6,32,3,8,4.2,3,0,0,5,5,84.14239482,0.007963931,0.000340234,5.70E-05,0.00178623,0.010752013,0.004774824,6.3,0.015,0.009,0.024,,2.899329,16.53,17.535
8,IS,D1,none,LOW,1,15,2.M,,0.02142,12,28,4,14,4.4,3,0,0,8,8,73.14814815,0.013234498,0.002647418,0.000242452,0.018090689,0.021516907,0.019232762,8.2,0.043,0.051,0.094,,3.6563585,18.095,20.2
8,IS,D2,none,LOW,1,15,2.M,,0.00294,5,,3,8,4,3,0,0,5,5,67.64044944,0.00304962,0.000965096,3.02E-05,0.004021235,0.003756164,0.003932878,5,0.022,0.007,0.029,,2.478886,15.185,16.16
8,IS,D3,none,LOW,1,15,2.M,,0.0105,8,,4,9,5,3,0,0,6,6,69.6969697,0.009348194,0.002226602,0.000113097,0.013677697,0.016565211,0.014640202,8.6,0.026,0.025,0.051,,3.4755925,18.675,18.505
8,IS,D4,tan,HIGH,6,15,2.M,F,0.0063,4,,4,13,4.8,3,0,0,4,4,65.11627907,0.007481382,0.001985563,0.000967688,0.013237089,0.012577356,0.013017178,6,0.015,0.015,0.03,,3.882524,18.13,21.395
8,IS,D4,brown,HIGH,6,15,2.M,,0.00462,4,28,4,2.5,3.9,3,0,0,4,4,49.57983193,0.004100953,0.002078162,0.000636172,0.007342838,0.00911819,0.007934622,5.3,0.015,0.011,0.026,,3.035035,17.095,17.755
8,IS,D4,red,HIGH,6,15,2.M,,0.0042,4,28,4,3,4.5,3,0,0,4,4,56.61298194,0.005284154,0.002247101,0.001056203,0.01184835,0.011490758,0.011729152,5.8,0.011,0.01,0.021,,2.7671055,16.17,17.065
8,IS,D4,none,HIGH,6,15,2.M,,0.0021,3,34,3,4.5,2.8,3,0,0,4,4,49.57904584,0.002206182,0.000830244,0.000342119,0.003094545,0.005301944,0.003830344,4.1,0.01,0.005,0.015,,2.1056985,14.96,14.035
8,IS,D4,black,HIGH,6,15,2.M,,0.00126,3,,3,2.5,3.2,3,0,0,4,4,37.56476684,0.002642077,0.002432847,0.000530929,0.006082118,0.006346012,0.006170083,4,0.01,0.003,0.013,,1.751002,13.49,12.98
8,IS,D4,lightblue,HIGH,6,15,2.M,LF,0.00042,2,,3,7.5,3.5,3,0,0,4,4,46.38816362,0.001716329,0.001130972,0.000181584,0.00318086,0.003481274,0.003280998,4.5,0.004,0.001,0.005,,1.67424,13.08,12.8
8,IS,D8,blue,Interrmediate,4,15,2.M,F,0.00504,9,34,4,5.5,8.6,3,0,0,7,7,73.61440076,0.009031757,0.001320253,0.000242452,0.025084811,0.044148372,0.031439331,19,0.015,0.012,0.027,,4.52275,19.4,23.225
8,IS,D8,red,Interrmediate,4,15,2.M,,0.00294,5,30,5,2,3.6,3,0,0,5,5,59.8755832,0.009313244,0.003280762,0.000916088,0.020504765,0.021279364,0.020762965,7.5,0.01,0.007,0.017,,2.346902,14.7,15.96
8,IS,D8,lightblue,Interrmediate,4,15,2.M,,0.00252,4,26,3,6,5.5,4,0,0,6,6,55.03649635,0.0034347,0.001056203,0.000723822,0.009901899,0.012923716,0.010909171,7.5,0.013,0.006,0.019,,3.4810335,18.02,19.185
8,IS,D8,none,Interrmediate,4,15,2.M,LF,0.00126,4,34,4,1,4,3,0,0,4,4,36.06557377,0.001026357,0.001323238,0.000477836,0.005191163,0.003534878,0.004639068,5.1,0.009,0.003,0.012,,3.483656,16.825,20.705
8,IS,D9,brown,HIGH,6,15,2.M,F,0.0105,9,36,,,3.4,3,0,0,8,8,89.9389002,0.015954251,0.000453646,0.000141764,0.008392444,0.025645192,0.01414336,7.4,0.019,0.025,0.044,,,,
8,IS,D9,none,HIGH,6,15,2.M,,0.00798,8,36,4,12,3.5,3,0,0,7,7,65.06849315,0.01134114,0.00203308,0.001247525,0.0116176,0.02268228,0.015305826,8,0.022,0.019,0.041,,4.0157085,18.435,21.785
8,IS,D9,red,HIGH,6,15,2.M,,0.00756,12,36,3,4.5,4,3,1.791759469,5,6,11,74.13793103,0.01510288,0.001734943,0.000754767,0.015094005,0.028551516,0.019579842,8.7,0.033,0.018,0.051,,2.882793,18.15,15.875
8,IS,D9,ligthblue,HIGH,6,15,2.M,,0.00462,5,36,4,0.5,4.3,3,0,0,6,6,57.15686275,0.004853599,0.001539536,0.000615752,0.005987085,0.009876766,0.007283646,7,0.011,0.011,0.022,,3.406713,16.89,20.17
8,IS,D9,white,HIGH,6,15,2.M,,0.00336,9,34,4,8,5.2,3,0,0,8,8,73.53504404,0.012063706,0.002206182,0.000290833,0.018311307,0.02258438,0.019735665,8.3,0.02,0.008,0.028,,3.8178575,19.645,19.42
8,IS,D9,tan,HIGH,6,15,2.M,LF,0.00252,4,,5,7,4,3,0,0,4,4,28.92561983,0.001385441,0.002389179,0.000554176,0.005972948,0.005002982,0.005649626,5,0.009,0.006,0.015,,3.153088,17.955,17.56
8,MB,A2,blue,HIGH,6,15,2.M,F,0.02856,15,24,5,5,7.8,3,1.609437912,4,8,12,69.46665317,0.071160783,0.017419174,0.001443168,0.115713085,0.136215965,0.122547378,18.6,0.133,0.068,0.201,,6.062105,23.905,25.305
8,MB,A2,grey,HIGH,6,15,2.M,,0.00882,6,28,5,3.5,6.4,3,0,0,6,6,74.50980392,0.020414052,0.002150261,0.001433508,0.01373778,0.032953512,0.020143024,11.5,0.038,0.021,0.059,,5.271327,22.79,23.13
8,MB,A2,none,HIGH,6,15,2.M,,0.0084,6,32,3,,9,3,0,0,6,6,75.44581619,0.017105958,0.003257201,0.000230907,0.022619448,0.022344559,0.022527818,12.5,0.039,0.02,0.059,,5.0924345,21.595,23.565
8,MB,A2,red,HIGH,6,15,2.M,,0.0042,6,28,3,5.5,8,3,0,0,7,7,71.20120623,0.028372485,0.004156324,0.000973343,0.016902383,0.038107015,0.023970593,12.2,0.041,0.01,0.051,,4.6178085,20.37,22.735
8,MB,A2,brown,HIGH,6,15,2.M,,0.0042,5,26,4,4.5,7.6,3,0,0,6,6,70.14100083,0.011756065,0.00318086,0.000254469,0.017812815,0.01673525,0.017453627,11.2,0.022,0.01,0.032,,5.19246,22.19,23.4
8,MB,A2,lightblue,HIGH,6,15,2.M,LF,0.00294,4,26,3,3,7.8,3,0,0,6,6,53.41432761,0.005107047,0.003041059,0.000528415,0.015661454,0.013922192,0.0150817,10.3,0.028,0.007,0.035,,4.5421035,20.825,21.81
8,MB,A4,none,LOW,1,15,2.M,,0.00756,7,36,3,10,7,3,0,0,7,7,79.20897916,0.018157762,0.00203308,0.000221168,0.01684552,0.028880637,0.020857225,11.6,0.037,0.018,0.055,,4.787328,20.595,23.24
8,MB,A9,none,LOW,1,15,2.M,,0.042,19,30,4,7.5,7.5,3,0,0,12,12,79.22535211,0.042941608,0.004417861,0.000955672,0.08703186,0.152758321,0.108940681,19.7,0.082,0.1,0.182,,6.253864,21.72,28.745
8,MB,B5,brown,Interrmediate,2,15,2.M,F,0.02646,14,28,5,6,9.5,3,0,0,10,10,72.88629738,0.05654862,0.009502053,0.001824635,0.070473561,0.114189257,0.085045459,17.8,0.081,0.063,0.144,,6.6817835,24.125,27.7
8,MB,B5,none,Interrmediate,2,15,2.M,LF,0.0105,9,30,3,3.5,7.2,3,0,0,8,8,77.54126846,0.023832887,0.002326662,0.00119459,0.021604714,0.044649062,0.029286164,13,0.038,0.025,0.063,,6.254416,24.135,25.91
8,MB,C5,red,Interrmediate,3,15,2.M,F,0.02226,14,26,4,8,9.2,3,0,0,9,9,67.76508105,0.040856378,0.012146329,0.002290219,0.099811142,0.098861125,0.099494469,18.9,0.077,0.053,0.13,,6.502896,24.24,26.85
8,MB,C5,brown,Interrmediate,3,15,2.M,,0.01596,9,26,4,2,8.1,3,0,0,7,7,76.01823261,0.038168748,0.006137175,0.000962112,0.04149899,0.056103378,0.04636712,14.2,0.045,0.038,0.083,,5.164977,22.8,22.695
8,MB,C5,none,Interrmediate,3,15,2.M,LF,0.01302,10,30,4,5.5,7,3,0,0,7,7,71.29963899,0.024508329,0.004751655,0.001885739,0.033974332,0.048529947,0.038826204,14.3,0.046,0.031,0.077,,5.414637,22.01,24.595
8,MB,C9,red,Interrmediate,4,15,2.M,F,0.02898,12,52,4,6.5,9.2,3,1.791759469,5,8,13,71.51993178,0.06429421,0.011273831,0.003827635,0.081857819,0.118917467,0.094211035,16.7,0.112,0.069,0.181,,6.460235,23.125,27.97
8,MB,C9,lightblue,Interrmediate,4,15,2.M,,0.02268,10,24,5,6.5,8.2,3,0,0,9,9,86.1831219,0.06135918,0.003827556,0.000304106,0.04456369,0.103113542,0.064080307,16.3,0.064,0.054,0.118,,5.9200325,22.595,26.125
8,MB,C9,brown,Interrmediate,4,15,2.M,,0.01176,8,52,4,2,7.2,3,0,0,8,8,81.71801673,0.027995101,0.002352423,0.000726336,0.022619448,0.044556582,0.029931826,12.5,0.047,0.028,0.075,,6.420822,24.42,26.325
8,MB,C9,white,Interrmediate,4,15,2.M,LF,0.0021,3,30,4,0.5,6.5,3,0,0,5,5,69.18238994,0.016587595,0.001939618,0.001939618,0.011499162,0.026609739,0.016536021,8.3,0.017,0.005,0.022,,3.852693,19.37,19.89
8,MB,D5,none,LOW,1,15,2.M,,0.01932,14,28,5,12,8.5,3,0,0,9,9,74.78797224,0.036949025,0.005074218,0.001045521,0.039270032,0.072927064,0.050489043,17.8,0.055,0.046,0.101,,4.643273,21.115,21.95
8,SJER,A6,blue,LOW,1,15,2.M,,0.01176,12,,3,6.5,7.5,3,0,0,8,8,65.67189926,0.024219067,0.006183592,0.00158776,0.046033404,0.063185425,0.051750744,20.1,0.031,0.028,0.059,,4.317575,19.625,21.95
8,SJER,A8,none,LOW,1,15,2.M,,0.0147,16,30,4,16.5,9.8,3,0,0,10,10,78.39721254,0.051954045,0.005844928,0.00174264,0.070723631,0.12234561,0.087930957,24.2,0.056,0.035,0.091,,5.583939,24.105,23.17
8,SJER,B2,blue,HIGH,5,15,2.M,F,0.0168,11,28,5,6,9.6,3,0,0,8,8,74.3204983,0.043295037,0.007756429,0.00053407,0.069102728,0.087937031,0.075380829,19.6,0.068,0.04,0.108,,4.5581805,22.1,20.615
8,SJER,B2,lightblue,HIGH,5,15,2.M,,0.01596,8,28,5,8.5,11.5,3,0,0,6,6,68.14310051,0.042474297,0.010168699,0.001283104,0.067186044,0.085559044,0.073310377,18.5,0.054,0.038,0.092,,5.463739,21.475,25.335
8,SJER,B2,red,HIGH,5,15,2.M,,0.0105,13,30,4,12.5,7.5,3,0,0,9,9,69.61500494,0.02381608,0.005741334,0.000471239,0.052492199,0.058780406,0.054588268,19.2,0.063,0.025,0.088,,5.332403,21.99,24.21
8,SJER,B2,brown,HIGH,5,15,2.M,,0.0105,8,30,4,7.5,5.4,3,0,0,7,7,61.6,0.018287824,0.005096916,0.001206371,0.030156751,0.045056684,0.035123395,14.2,0.046,0.025,0.071,,3.6975375,18.575,19.89
8,SJER,B2,none,HIGH,5,15,2.M,LF,0.00336,4,36,4,5,4.2,3,0,0,5,5,60,0.002508638,0.000692721,8.91E-05,0.00287479,0.005221558,0.003657046,8.3,0.019,0.008,0.027,,2.874895,16.57,17.35
8,SJER,B7,lightblue,HIGH,7,15,2.M,F,0.01344,12,52,5,4,11,3,0,0,8,8,70.273794,0.041486267,0.007245763,0.002736953,0.066419496,0.099698359,0.07751245,22,0.05,0.032,0.082,,5.24457,23.31,22.6
8,SJER,B7,red,HIGH,7,15,2.M,,0.00798,11,24,4,5,10.3,3,0,0,8,8,76.76147382,0.035441062,0.003657989,0.000981197,0.027355395,0.067449623,0.040720138,17.2,0.03,0.019,0.049,,4.516294,22.02,20.52
8,SJER,B7,tan,HIGH,7,15,2.M,,0.00672,6,24,5,3.5,8,3,0,0,6,6,81.25577101,0.054186144,0.005194541,0.000706858,0.037181974,0.071800411,0.048721453,13.6,0.023,0.016,0.039,,3.462714,17.95,19.245
8,SJER,B7,brown,HIGH,7,15,2.M,,0.00294,8,,5,0.5,8.2,3,0,0,8,8,79.24213537,0.024808744,0.0024268,0.000723822,0.030886542,0.055247216,0.039006767,14,0.022,0.007,0.029,,3.8081095,18.915,20.135
8,SJER,B7,grey,HIGH,7,15,2.M,,0.00252,6,,4,4,9,3,0,0,6,6,83.69690011,0.023188468,0.001385441,0.000660519,0.015378397,0.032264993,0.021007263,11.1,0.012,0.006,0.018,,3.137289,17.44,17.85
8,SJER,B7,none,HIGH,7,15,2.M,,0.0021,6,,4,0.5,7.1,3,0,0,6,6,80.29545948,0.025544897,0.002748891,0.000373928,0.021598431,0.035736764,0.026311209,11,0.014,0.005,0.019,,3.1194515,16.495,18.695
8,SJER,B7,blue,HIGH,7,15,2.M,LF,0.00084,6,,4,1,8.5,3,0,0,5,5,62.34096692,0.006600088,0.002501491,0.000207816,0.010775654,0.012499758,0.011350355,11.2,0.009,0.002,0.011,,2.871581,16.57,17.33
8,SJER,B8,red,Interrmediate,4,15,2.M,F,0.02184,23,26,4,8,7.8,3,1.791759469,5,12,17,81.12432432,0.148519296,0.010293498,0.003619112,0.16910747,0.413596607,0.250603849,34.5,0.112,0.052,0.164,,5.9400695,24.77,23.995
8,SJER,B8,blue,Interrmediate,4,15,2.M,,0.00462,8,30,3,6,8.2,3,0,0,6,6,73.00188798,0.042273235,0.004163863,0.001939618,0.024809686,0.085469312,0.045029561,14.3,0.031,0.011,0.042,,4.744992,22.12,21.42
8,SJER,B8,brown,Interrmediate,4,15,2.M,,0.00462,7,28,3,1,8.2,4,0,0,7,7,58.29338447,0.010887494,0.00246874,0.001848354,0.01800728,0.036311597,0.024108719,12.4,0.022,0.011,0.033,,4.4019465,21.195,20.79
